index,bank_int_spread,m1_rate,m2_rate,lf_rate,liquidity,nonbank_deposit,deposit,nonbank_loan_rate,krw_deposit,sup_CD,finan_bonds,comp_loan,simple_loan,mortgage_loan,money_mort_loan
2022-07-01,0.0128,0.053,0.083,0.07200000000000001,0.073,0.056286308209931094,0.07796478103442459,0.0337,0.07796478103442459,0.46777833635506316,0.04266217361995754,0.0412,0.0599,0.041600000000000005,0.033
2022-08-01,0.0154,0.025,0.075,0.067,0.069,0.06993428892830078,0.06755784586582281,0.0375,0.06755784586582281,0.4602809465511893,0.03521639336396972,0.0446,0.062400000000000004,0.0435,0.034
2022-09-01,0.013300000000000001,-0.004,0.07,0.062000000000000006,0.07,0.06144023149951246,0.07069168792058106,0.0354,0.07069168792058106,0.47023387472196726,0.06259565757506207,0.0466,0.067,0.0479,0.0368
2022-10-01,0.0125,-0.035,0.064,0.06,0.062000000000000006,0.04641707434864763,0.07266678509397291,0.0367,0.07266678509397291,0.4500149762839846,0.03202738235276293,0.0527,0.0737,0.04820000000000001,0.0381
2022-11-01,0.013500000000000002,-0.068,0.059000000000000004,0.053,0.06,0.052005798820598526,0.06736209553638996,0.031000000000000003,0.06736209553638996,0.3300049794367606,0.01893508185289645,0.0567,0.0755,0.047400000000000005,0.041100000000000005
2022-12-01,0.013500000000000002,-0.09,0.05,0.048,0.05,0.04736677549743404,0.046514280976444944,0.0391,0.046514280976444944,0.17288689830173812,0.033342245063832876,0.0556,0.0737,0.0463,0.044000000000000004
2023-01-01,0.0163,-0.113,0.044000000000000004,0.040999999999999995,0.033,0.04464379347744949,0.029668700120174106,0.041299999999999996,0.029668700120174106,0.19843529903051002,0.03456060526199779,0.0547,0.07150000000000001,0.0458,0.0449
2023-02-01,0.0178,-0.12400000000000001,0.040999999999999995,0.037000000000000005,0.032,0.04781428033588588,0.026793582874273032,0.0437,0.026793582874273032,0.2706119482585204,0.028364282815047905,0.0536,0.0694,0.045599999999999995,0.0467
2023-03-01,0.0161,-0.13,0.038,0.036000000000000004,0.031000000000000003,0.04004321565641484,0.019572815009701015,0.042699999999999995,0.019572815009701015,0.31254070114306787,0.027990750324658364,0.0525,0.0699,0.044000000000000004,0.0478
2023-04-01,0.0158,-0.133,0.032,0.036000000000000004,0.027999999999999997,0.03539669053327831,0.012121622067040606,0.044000000000000004,0.012121622067040606,0.35017831081078044,0.008109588248241458,0.0509,0.071,0.0424,0.0479
2023-05-01,0.015600000000000001,-0.138,0.023,0.027999999999999997,0.022000000000000002,0.028172913094331672,0.0033509966657367706,0.0432,0.0033509966657367706,0.3359578734000839,-0.0014119478016710848,0.052000000000000005,0.0661,0.0421,0.048499999999999995
2023-06-01,0.0148,-0.14,0.022000000000000002,0.025,0.027000000000000003,0.032699834494943306,0.011059016489679281,0.0433,0.011059016489679281,0.3413555099609835,-0.011334708463841962,0.053200000000000004,0.0644,0.0426,0.0493
2023-07-01,0.0143,-0.122,0.025,0.028999999999999998,0.021,0.02646144286997298,0.010018406313041255,0.0429,0.010018406313041255,0.32060892370201133,0.021241286227951562,0.0525,0.06480000000000001,0.042800000000000005,0.050300000000000004
2023-08-01,0.014499999999999999,-0.11199999999999999,0.022000000000000002,0.025,0.02,0.029514762314282395,0.013878828647344644,0.0442,0.013878828647344644,0.32668843908897166,-0.036900098073267856,0.0521,0.0674,0.0431,0.051100000000000007
2023-09-01,0.013600000000000001,-0.1,0.025,0.026000000000000002,0.019,0.030343804360410176,0.009157986176632642,0.042,0.009157986176632642,0.33218568332236464,-0.022981784725860203,0.0527,0.0714,0.0435,0.0513
