Date,Y3RR,Y5RR,Y10RR,spread,Label,pred0,pred1,pred2
2002-08-31,0.0525,0.0559,0.0609,0.008400000000000005,1,0.460510871042481,0.5394891289575189,0.5854094407396522
2002-09-30,0.053099999999999994,0.0564,0.059699999999999996,0.006600000000000002,1,0.2062175290212645,0.7937824709787356,0.6438475769591528
2002-10-31,0.0541,0.056900000000000006,0.0588,0.004699999999999996,1,0.0861296343111601,0.9138703656888397,0.574614095611809
2002-11-30,0.0513,0.053899999999999997,0.057300000000000004,0.006000000000000005,1,0.15513320871708716,0.844866791282913,0.6294614715774869
2002-12-31,0.0475,0.0492,0.0519,0.004400000000000001,1,0.07591147844948606,0.9240885215505138,0.5606571991854107
2003-01-31,0.046,0.0475,0.051,0.0049999999999999975,1,0.09812433967357043,0.9018756603264294,0.5885454393167515
2003-02-28,0.046,0.0475,0.0501,0.0040999999999999995,1,0.06720388867651643,0.932796111323484,0.546983970333686
2003-03-31,0.045,0.046200000000000005,0.049100000000000005,0.004100000000000006,1,0.06720388867651654,0.9327961113234832,0.5469839703336864
2003-04-30,0.041100000000000005,0.0425,0.0454,0.004299999999999998,1,0.07285315124595453,0.9271468487540451,0.5560544367323461
2003-05-31,0.0417,0.0425,0.0463,0.0046,1,0.08254011245747084,0.9174598875425295,0.5699480740455324
2003-06-30,0.046200000000000005,0.05,0.0525,0.006299999999999993,1,0.17880262444540618,0.8211973755545935,0.6380560173973835
2003-07-31,0.045,0.04730000000000001,0.050499999999999996,0.005499999999999998,1,0.12290925596188436,0.8770907440381153,0.6106581212607362
2003-08-31,0.0415,0.0435,0.0466,0.0051,1,0.10256893715351156,0.8974310628464881,0.5931207606478468
2003-09-30,0.0451,0.04820000000000001,0.051,0.0058999999999999955,1,0.14800632987348997,0.8519936701265101,0.6260877343161694
2003-10-31,0.048499999999999995,0.0513,0.053099999999999994,0.0046,1,0.08254011245747084,0.9174598875425295,0.5699480740455324
2003-11-30,0.04820000000000001,0.0501,0.0529,0.004699999999999996,1,0.0861296343111601,0.9138703656888397,0.574614095611809
2003-12-31,0.0493,0.0525,0.054900000000000004,0.005600000000000008,1,0.12870186016070623,0.871298139839294,0.6147625061079579
2004-01-31,0.0477,0.0506,0.0543,0.006600000000000002,1,0.2062175290212645,0.7937824709787356,0.6438475769591528
2004-02-29,0.0449,0.048600000000000004,0.0521,0.007199999999999998,1,0.2736654932264618,0.7263345067735382,0.6443217381372746
2004-03-31,0.0449,0.0483,0.0519,0.006999999999999999,1,0.24921946775165382,0.7507805322483462,0.6460389328491541
